"Regressor_A","Regressor_B","Dataset","BAGG","BOOS","CBAS","RASS"
"Regressor_16","Regressor_9","concrete",0.09,0.12,0.29,0.07
"Regressor_17","Regressor_1","concrete",0.14,0.18,0.23,0.32
"Regressor_17","Regressor_10","concrete",0.13,0.22,0.3,0.24
"Regressor_17","Regressor_11","concrete",0.14,0.21,0.21,0.11
"Regressor_17","Regressor_12","concrete",0.16,0.15,0.27,0.51
"Regressor_17","Regressor_13","concrete",0.09,0.19,0.35,0.33
"Regressor_17","Regressor_14","concrete",0.1,0.21,0.15,0.28
"Regressor_17","Regressor_15","concrete",0.1,0.22,0.22,0.05
"Regressor_17","Regressor_16","concrete",0.09,0.21,0.18,0.29
"Regressor_17","Regressor_18","concrete",0.1,0.17,0.33,0.27
"Regressor_17","Regressor_19","concrete",0.09,0.28,0.18,0.29
"Regressor_17","Regressor_2","concrete",0.16,0.2,0.22,0.1
"Regressor_17","Regressor_20","concrete",0.12,0.16,0.09,0.11
"Regressor_17","Regressor_21","concrete",0.1,0.28,0.35,0.35
"Regressor_17","Regressor_22","concrete",0.11,0.15,0.16,0.35
"Regressor_17","Regressor_23","concrete",0.11,0.24,0.23,0.4
"Regressor_17","Regressor_24","concrete",0.08,0.17,0.16,0.34
"Regressor_17","Regressor_25","concrete",0.1,0.21,0.22,0.09
"Regressor_17","Regressor_26","concrete",0.12,0.2,0.19,0.14
"Regressor_17","Regressor_27","concrete",0.14,0.25,0.19,0.36
"Regressor_17","Regressor_28","concrete",0.12,0.15,0.13,0.3
"Regressor_17","Regressor_29","concrete",0.19,0.16,0.24,0.07
"Regressor_17","Regressor_3","concrete",0.13,0.18,0.28,0.38
"Regressor_17","Regressor_30","concrete",0.11,0.18,0.28,0.33
"Regressor_17","Regressor_31","concrete",0.16,0.25,0.3,0.31
"Regressor_17","Regressor_32","concrete",0.09,0.2,0.12,0.33
"Regressor_17","Regressor_33","concrete",0.08,0.2,0.37,0.39
"Regressor_17","Regressor_34","concrete",0.07,0.15,0.16,0.31
"Regressor_17","Regressor_35","concrete",0.12,0.24,0.27,0.17
"Regressor_17","Regressor_36","concrete",0.12,0.16,0.25,0.28
"Regressor_17","Regressor_4","concrete",0.13,0.19,0.12,0.24
"Regressor_17","Regressor_5","concrete",0.11,0.21,0.19,0.31
"Regressor_17","Regressor_6","concrete",0.13,0.17,0.13,0.36
"Regressor_17","Regressor_7","concrete",0.11,0.2,0.19,0.33
"Regressor_17","Regressor_8","concrete",0.15,0.18,0.17,0.33
"Regressor_17","Regressor_9","concrete",0.13,0.18,0.39,0.34
"Regressor_18","Regressor_1","concrete",0.09,0.1,0.15,0.11
"Regressor_18","Regressor_10","concrete",0.07,0.12,0.18,0.26
"Regressor_18","Regressor_11","concrete",0.1,0.15,0.39,0.25
"Regressor_18","Regressor_12","concrete",0.09,0.06,0.22,0.26
