"Regressor_A","Regressor_B","Dataset","BAGG","BOOS","CBAS","RASS"
"Regressor_1","Regressor_10","Auto_mpg",0.906917749298687,0.970670812336076,0.723281740374459,0.882420059481167
"Regressor_1","Regressor_11","Auto_mpg",0.865036396012861,0.780820989003467,0.902201891917488,0.69455497116963
"Regressor_1","Regressor_12","Auto_mpg",0.959538460420556,0.84669898574415,0.891641459958704,0.593913133579448
"Regressor_1","Regressor_13","Auto_mpg",0.892260150743022,0.803644962029812,0.629025758975102,0.91239808758118
"Regressor_1","Regressor_14","Auto_mpg",0.913795661774801,0.93010923938968,0.775632577644619,0.845370302669193
"Regressor_1","Regressor_15","Auto_mpg",0.945059837134064,0.768318812269681,0.851427571891151,0.756132342855545
"Regressor_1","Regressor_16","Auto_mpg",0.888269614592534,0.855870163096397,0.825170537580158,0.918938314212064
"Regressor_1","Regressor_17","Auto_mpg",0.907252083554918,0.831477974623928,0.725364444865313,0.867248055914587
"Regressor_1","Regressor_18","Auto_mpg",0.937552106791842,0.869380348723722,0.655777788553707,0.872247854941387
"Regressor_1","Regressor_19","Auto_mpg",0.932647791126675,0.770166214826911,0.650940514228865,0.838718637933473
"Regressor_1","Regressor_2","Auto_mpg",0.891853304614441,0.903767202440759,0.871562493380334,0.955415609801686
"Regressor_1","Regressor_20","Auto_mpg",0.976066472670092,0.88687335676293,0.768833083678792,0.887790756548413
"Regressor_1","Regressor_21","Auto_mpg",0.939003120519673,0.816840209875584,0.802642702613954,0.877897062465534
"Regressor_1","Regressor_22","Auto_mpg",0.87006019412148,0.883039001904649,0.752365826490805,0.727189275010824
"Regressor_1","Regressor_23","Auto_mpg",0.915341081910109,0.831313322069413,0.706622188802895,0.875160688594763
"Regressor_1","Regressor_24","Auto_mpg",0.972547276918196,0.958394225026791,0.859939911453439,0.866521819164446
"Regressor_1","Regressor_25","Auto_mpg",0.892693986518399,0.871068975460295,0.654432438151533,0.922218052956638
"Regressor_1","Regressor_26","Auto_mpg",0.959879415444441,0.923492529249402,0.844200438334117,0.901284310280343
"Regressor_1","Regressor_27","Auto_mpg",0.925481014674776,0.917913859319072,0.850021787931832,0.757901091170052
"Regressor_1","Regressor_28","Auto_mpg",0.938695081769397,0.959038866115766,0.759573252949628,0.792640955120179
"Regressor_1","Regressor_29","Auto_mpg",0.890246412617319,0.924090160876245,0.888516380940236,0.914189048482658
"Regressor_1","Regressor_3","Auto_mpg",0.949466724976728,0.860937274300868,0.854537765808252,0.925191797561444
"Regressor_1","Regressor_30","Auto_mpg",0.941480965555978,0.892285626302976,0.673327755546304,0.900339407757012
"Regressor_1","Regressor_31","Auto_mpg",0.89129245634029,0.683825327771975,0.753439414979231,0.8204310157482
"Regressor_1","Regressor_32","Auto_mpg",0.917240344406297,0.916651154777067,0.798907406708873,0.802459900472504
"Regressor_1","Regressor_33","Auto_mpg",0.955110362646209,0.896661756783622,0.786776824691886,0.902911189813691
"Regressor_1","Regressor_34","Auto_mpg",0.969363174734673,0.949593687882444,0.97536403679996,0.727762890916531
"Regressor_1","Regressor_35","Auto_mpg",0.951157188262898,0.792302126326338,0.583139133147698,0.857261266645011
"Regressor_1","Regressor_36","Auto_mpg",0.937553010987014,0.89859022700107,0.915962602460528,0.907024203244425
"Regressor_1","Regressor_4","Auto_mpg",0.952729512687731,0.942585162757683,0.845750362431924,0.69786061284688
"Regressor_1","Regressor_5","Auto_mpg",0.965530502514395,0.820696697502071,0.809364035090402,0.714032809873315
"Regressor_1","Regressor_6","Auto_mpg",0.929867622313822,0.942893615644678,0.893856529718308,0.901546251164359
"Regressor_1","Regressor_7","Auto_mpg",0.855672845167688,0.809983884216345,0.843056826785585,0.87509120034216
"Regressor_1","Regressor_8","Auto_mpg",0.956396072430641,0.956618540786453,0.516182758643053,0.780103985533108
"Regressor_1","Regressor_9","Auto_mpg",0.88908520080982,0.864761622104537,0.775758712609301,0.94349444705064
"Regressor_10","Regressor_1","Auto_mpg",0.906917749298687,0.970670812336076,0.723281740374459,0.882420059481167
"Regressor_10","Regressor_11","Auto_mpg",0.884705386491744,0.795463273074187,0.776150083250473,0.78460539246537
"Regressor_10","Regressor_12","Auto_mpg",0.932309778339923,0.84555050440631,0.803298960526128,0.408263587766085
"Regressor_10","Regressor_13","Auto_mpg",0.863845045012187,0.825124279333205,0.789321163745614,0.89672229291999
"Regressor_10","Regressor_14","Auto_mpg",0.914911575626428,0.936880800386067,0.860419677825681,0.739276391995239
"Regressor_10","Regressor_15","Auto_mpg",0.920923079125405,0.725525789665387,0.66966803974777,0.837798136459011
"Regressor_10","Regressor_16","Auto_mpg",0.871512887165731,0.864400815436681,0.703918556313596,0.820637786289537
"Regressor_10","Regressor_17","Auto_mpg",0.904686888530135,0.797689636872896,0.819500407030408,0.847018596152125
"Regressor_10","Regressor_18","Auto_mpg",0.927796892486479,0.86669329075161,0.904221462807017,0.88680875336719
"Regressor_10","Regressor_19","Auto_mpg",0.841604672196586,0.799019542656878,0.788735760249531,0.925693286453608
"Regressor_10","Regressor_2","Auto_mpg",0.907215199421801,0.92325433304232,0.798468477208134,0.839911103285817
"Regressor_10","Regressor_20","Auto_mpg",0.900565704765446,0.899169603844827,0.797550308683102,0.888012007269414
