"Regressor_A","Regressor_B","Dataset","BAGG","BOOS","CBAS","RASS"
"Regressor_1","Regressor_10","Abalone",0.7160620541885,0.780791994795285,0.432735323870177,0.545134516699057
"Regressor_1","Regressor_11","Abalone",0.748791768687665,0.609814573802366,0.497131033631393,0.538504726190458
"Regressor_1","Regressor_12","Abalone",0.732028189786453,0.69043513860167,0.42368016911015,0.511437370040224
"Regressor_1","Regressor_13","Abalone",0.728554703719684,0.585720318219704,0.368637938869503,0.67617130903043
"Regressor_1","Regressor_14","Abalone",0.739375787681719,0.690125133901408,0.441871289233925,0.671230690565271
"Regressor_1","Regressor_15","Abalone",0.721012475454523,0.624416398421297,0.407626321512749,0.64293965316659
"Regressor_1","Regressor_16","Abalone",0.761601813361215,0.657770843989683,0.486810291012124,0.606878129789467
"Regressor_1","Regressor_17","Abalone",0.712101756350041,0.678259266314037,0.345581033563326,0.642602122295303
"Regressor_1","Regressor_18","Abalone",0.726786589859099,0.71673852453212,0.500676792191701,0.455949184251898
"Regressor_1","Regressor_19","Abalone",0.744427008340453,0.6274740892053,0.396187041704661,0.625428145014689
"Regressor_1","Regressor_2","Abalone",0.724223697302599,0.730081626901798,0.386731346389955,0.412368855272474
"Regressor_1","Regressor_20","Abalone",0.711642177617107,0.70695031442643,0.450832556215838,0.56708783446366
"Regressor_1","Regressor_21","Abalone",0.72719518779513,0.61387330948709,0.420341450905028,0.579223002753328
"Regressor_1","Regressor_22","Abalone",0.74551386574598,0.692522393416812,0.461453127047424,0.568868488170819
"Regressor_1","Regressor_23","Abalone",0.729093686488104,0.576001119988492,0.475797179162498,0.612746573512028
"Regressor_1","Regressor_24","Abalone",0.720208395257132,0.728246149797952,0.476448690519685,0.554972697878485
"Regressor_1","Regressor_25","Abalone",0.674181979369242,0.651928345181554,0.413754488078065,0.63978589718188
"Regressor_1","Regressor_26","Abalone",0.730331751643809,0.728691624186311,0.460482869378232,0.609487807114401
"Regressor_1","Regressor_27","Abalone",0.69885889985554,0.581393240182496,0.440174465389017,0.640230745593179
"Regressor_1","Regressor_28","Abalone",0.672919662694022,0.755262581816457,0.466958059121515,0.510251597003216
"Regressor_1","Regressor_29","Abalone",0.771790860860453,0.593135528670531,0.369820199875364,0.603843813702806
"Regressor_1","Regressor_3","Abalone",0.700645340756235,0.616846193792421,0.366874979007129,0.52750650848607
"Regressor_1","Regressor_30","Abalone",0.703171387476865,0.721443798102428,0.494763784410645,0.662223643158095
"Regressor_1","Regressor_31","Abalone",0.724115995664055,0.649571910758514,0.467651794529912,0.600377902065197
"Regressor_1","Regressor_32","Abalone",0.693922680027697,0.737227679674837,0.411377165391701,0.65446514527064
"Regressor_1","Regressor_33","Abalone",0.74079710093241,0.566646401756694,0.420766150115517,0.655910262802963
"Regressor_1","Regressor_34","Abalone",0.693029746069736,0.783031874822048,0.44762655623116,0.668322098802505
"Regressor_1","Regressor_35","Abalone",0.678164488986775,0.541989834795778,0.432442826960581,0.655355675991901
"Regressor_1","Regressor_36","Abalone",0.738989832682344,0.717255312773873,0.377219091214223,0.52365710178559
"Regressor_1","Regressor_4","Abalone",0.748852672537162,0.742608017822332,0.403346475895714,0.657727397150745
"Regressor_1","Regressor_5","Abalone",0.798009773629718,0.588888321352589,0.450904465734364,0.516692058580193
"Regressor_1","Regressor_6","Abalone",0.724837279159248,0.773077093983329,0.454643889232757,0.648376196640837
"Regressor_1","Regressor_7","Abalone",0.693133120070745,0.595813400222273,0.442976189970732,0.670595316358158
"Regressor_1","Regressor_8","Abalone",0.755673971141042,0.72557248542443,0.390108933262651,0.61434208570267
"Regressor_1","Regressor_9","Abalone",0.734194378883374,0.650332048205742,0.474771711798429,0.621448724059213
"Regressor_10","Regressor_1","Abalone",0.7160620541885,0.780791994795285,0.432735323870177,0.545134516699057
"Regressor_10","Regressor_11","Abalone",0.782248981676878,0.509122850882768,0.407779441467917,0.513506091726765
"Regressor_10","Regressor_12","Abalone",0.73720938218544,0.703964699603457,0.435315961046702,0.538879657086911
"Regressor_10","Regressor_13","Abalone",0.751978705111388,0.621588349689317,0.53685511390143,0.482652134376624
"Regressor_10","Regressor_14","Abalone",0.785007057621444,0.706613867206742,0.491690402712796,0.536682769640227
"Regressor_10","Regressor_15","Abalone",0.765240404634187,0.588165419448723,0.509725035064499,0.47663314155654
"Regressor_10","Regressor_16","Abalone",0.761893922963918,0.705515196064764,0.658690857374385,0.57130812652319
"Regressor_10","Regressor_17","Abalone",0.748000418937456,0.628546433807192,0.331684994776179,0.553034462870539
"Regressor_10","Regressor_18","Abalone",0.75337616007073,0.775453375370324,0.460405790269352,0.428587211574574
"Regressor_10","Regressor_19","Abalone",0.793611001830986,0.613324511003724,0.494423963889,0.463440850262239
"Regressor_10","Regressor_2","Abalone",0.768346989351367,0.770319002166543,0.337412369732907,0.436856617786357
"Regressor_10","Regressor_20","Abalone",0.756255107841477,0.737495628167846,0.546004339824243,0.602562443175106
"Regressor_10","Regressor_21","Abalone",0.766208419835706,0.608794857437868,0.473479112223359,0.555195613402332
"Regressor_10","Regressor_22","Abalone",0.738687685439879,0.735577828780407,0.508409365742166,0.464837269904786
"Regressor_10","Regressor_23","Abalone",0.740772202070075,0.567949761532858,0.561484723292541,0.409566760646032
"Regressor_10","Regressor_24","Abalone",0.752620619360706,0.764730879660938,0.562786942095498,0.550088912026777
"Regressor_10","Regressor_25","Abalone",0.719219543776853,0.621726953051815,0.378354679443737,0.517243120480711
"Regressor_10","Regressor_26","Abalone",0.745776512388668,0.754788151090626,0.572328756859003,0.556132244682542
